Age,Gender,Education Level,Job Title,Years of Experience,Salary
31,Female,PhD,Scientist,8,140000
27,Male,Bachelor's Degree,Engineer,3,80000
47,Male,PhD,Engineer,21,173582
27,Male,Bachelor's Degree,Engineer,4,140000
30,Female,High School,Sales,1,25000
40,Female,Bachelor's Degree,Financial,11,110000
28,Female,Bachelor's Degree,Product,3,70000
32,Female,Master's Degree,Engineer,7,100000
36,Female,Master's Degree,Developer,7,85000
32,Male,Master's Degree,Analyst,6,90000
34,Female,Master's Degree,Product,12,196000
25,Male,Bachelor's Degree,Product,1,55000
35,Male,PhD,Scientist,10,130000
28,Female,Bachelor's Degree,Developer,2,65000
33,Female,Master's Degree,Engineer,9,136986
33,Male,Bachelor's Degree,Developer,6,110000
32,Male,Master's Degree,Product,7,110000
28,Female,Bachelor's Degree, Analyst,3,60000
34,Female,Bachelor's Degree,HR,6,75000
35,Female,Master's Degree,Analyst,9,120000
28,Male,Bachelor's Degree,Product,3,60000
34,Male,Master's Degree,Engineer,6,125000
24,Male,Bachelor's Degree,Engineer,2,55000
43,Female,PhD,HR,15,150000
28,Female,Master's Degree,HR,2,45000
27,Female,High School,HR,1,32000
45,Male,PhD,Engineer,16,185000
25,Female,High School,Sales,1,35000
30,Male,Master's Degree,Engineer,5,105000
45,Male,PhD,Engineer,16,185000
29,Male,Bachelor's Degree,Engineer,4,71000
32,Female,Bachelor's Degree,Scientist,9,185000
30,Male,Master's Degree,Engineer,5,105000
24,Female,High School,Sales,0,25000
25,Female,High School,Sales,1,35000
28,Male,Master's Degree,Product,3,130000
42,Male,PhD,Scientist,14,140000
33,Male,Bachelor's Degree,Developer,5,70000
26,Male,Bachelor's Degree,Engineer,1,52000
32,Male,Bachelor's Degree,Product,7,120000
42,Male,Master's Degree,Financial,13,130000
44,Female,Master's Degree,Engineer,11,170000
29,Male,Master's Degree,HR,4,70000
33,Male,Bachelor's Degree,Product,4,60000
27,Female,Bachelor's Degree,Engineer,3,70000
42,Male,PhD,HR,16,140000
28,Female,Bachelor's Degree,Developer,2,36000
23,Female,Bachelor's Degree, Analyst,1,35000
42,Male,Master's Degree,Product,14,180000
38,Female,Bachelor's Degree,Analyst,10,110000
27,Male,Bachelor's Degree,Product,2,55000
49,Female,PhD,Engineer,22,178684
55,Male,PhD,Engineer,17,190000
25,Female,Master's Degree,Analyst,1,100000
27,Male,Bachelor's Degree,Developer,2,65000
31,Male,High School,Sales,3,50000
44,Female,PhD,Engineer,18,162454
32,Male,Bachelor's Degree,Engineer,8,190000
44,Female,PhD,Engineer,14,190000
34,Male,Master's Degree,Developer,8,140000
36,Male,Master's Degree,Developer,9,150000
30,Female,Bachelor's Degree,Engineer,8,180000
38,Female,PhD,Engineer,15,145052
31,Female,Master's Degree,Financial,8,120000
29,Male,Bachelor's Degree,Developer,4,80000
56,Male,PhD,Engineer,17,195000
33,Female,Master's Degree,Product,11,196000
27,Female,Bachelor's Degree,Developer,2,36000
34,Female,Master's Degree,HR,9,95000
37,Male,Bachelor's Degree,Product,13,160000
32,Female,Master's Degree,Financial,8,120000
24,Female,High School,Sales,0,25000
40,Female,Bachelor's Degree,Financial,16,215000
32,Male,PhD,Scientist,9,140000
27,Male,Bachelor's Degree,Developer,2,65000
39,Male,PhD,Scientist,14,185000
24,Male,Bachelor's Degree,Developer,1,55935
51,Male,PhD,Scientist,24,240000
48,Female,Master's Degree,Engineer,23,185038
27,Male,Bachelor's Degree,Product,2,55000
30,Female,PhD,Scientist,7,170000
31,Male,Bachelor's Degree,Engineer,4,65000
27,Male,Bachelor's Degree,Engineer,4,140000
32,Male,Bachelor's Degree,Product,7,120000
44,Male,PhD,Scientist,17,168000
54,Male,PhD,Engineer,30,184660
32,Female,Master's Degree,HR,6,80000
29,Male,Bachelor's Degree,Developer,5,80000
30,Female,Bachelor's Degree,Analyst,5,145000
41,Female,Master's Degree,HR,13,140000
39,Female,Master's Degree,Engineer,11,160000
35,Female,Bachelor's Degree,Product,12,190000
41,Female,Master's Degree, Analyst,14,100000
29,Female,Bachelor's Degree,Financial,4,55000
30,Female,PhD,Scientist,7,185000
33,Female,Master's Degree,Engineer,9,136986
25,Female,Bachelor's Degree,Analyst,2,110000
33,Male,High School,HR,3,38000
27,Female,Master's Degree,Developer,2,70000
25,Female,Master's Degree,Engineer,2,60000
23,Male,High School,Sales,1,26000
31,Male,Bachelor's Degree,Analyst,9,195000
41,Male,PhD,Engineer,12,165000
46,Male,PhD,Analyst,17,160000
26,Male,High School,Sales,2,30000
29,Female,Bachelor's Degree,Engineer,6,100358
48,Female,Master's Degree,Engineer,23,185038
28,Female,Bachelor's Degree,Engineer,5,160000
34,Male,Master's Degree,Analyst,8,100000
34,Male,Master's Degree,Scientist,9,140000
42,Male,PhD,Scientist,14,140000
43,Male,PhD,Engineer,13,185000
30,Male,Bachelor's Degree,Engineer,5,75000
30,Male,Bachelor's Degree,Developer,4,65000
44,Female,Master's Degree,HR,15,152000
42,Male,PhD,Engineer,14,170000
33,Female,Bachelor's Degree,Engineer,6,115000
31,Male,Bachelor's Degree,Analyst,9,195000
50,Male,Bachelor's Degree,Developer,23,175966
33,Female,Master's Degree,Product,11,198000
31,Male,Bachelor's Degree,Analyst,9,195000
29,Female,Bachelor's Degree,Developer,2,35000
30,Female,PhD,Scientist,7,185000
36,Male,Master's Degree,Engineer,13,147326
28,Male,Bachelor's Degree,Developer,2,70000
50,Male,PhD,Scientist,23,225000
43,Male,PhD,Engineer,13,185000
27,Female,Bachelor's Degree,Product,4,150000
33,Male,Master's Degree,Analyst,8,100000
29,Female,PhD,Engineer,5,98568
53,Male,PhD,Engineer,19,195000
35,Female,Master's Degree,Analyst,9,120000
28,Male,Bachelor's Degree,Engineer,4,75000
29,Male,Bachelor's Degree,Developer,5,80000
29,Male,High School,Sales,2,40000
34,Male,Master's Degree,Developer,8,140000
29,Female,PhD,Scientist,5,100000
33,Female,Master's Degree,Product,11,198000
42,Male,Master's Degree,Engineer,13,170000
29,Female,Bachelor's Degree,Developer,5,80000
39,Female,Bachelor's Degree,Financial,15,200000
55,Female,Bachelor's Degree,Engineer,30,183020
30,Male,Master's Degree,Financial,7,120000
35,Male,Bachelor's Degree,Developer,8,140000
31,Male,Bachelor's Degree,Developer,6,85000
38,Male,Master's Degree,Engineer,15,171652
47,Male,PhD,Engineer,16,190000
28,Female,Bachelor's Degree, Analyst,3,60000
37,Female,Master's Degree,Scientist,11,160000
32,Female,Master's Degree,HR,6,80000
44,Female,PhD,HR,13,135000
25,Female,Bachelor's Degree,Analyst,2,90000
28,Male,Bachelor's Degree,Developer,2,70000
33,Female,Bachelor's Degree,Engineer,6,115000
33,Male,Master's Degree,Product,6,90000
26,Female,High School,Sales,1,35000
31,Male,Bachelor's Degree,Sales,9,140000
25,Female,Master's Degree,Engineer,2,60000
50,Male,PhD,Engineer,20,210000
27,Male,Bachelor's Degree,Engineer,3,85000
27,Female,Master's Degree,HR,3,50000
33,Female,PhD,Financial,5,70000
31,Male,Master's Degree,Engineer,6,125000
25,Female,Bachelor's Degree,Developer,1,55000
32,Male,Bachelor's Degree,Product,7,120000
26,Male,Master's Degree,Engineer,4,85825
27,Female,Master's Degree,Scientist,3,180000
43,Female,PhD,Engineer,14,190000
26,Female,Master's Degree,Developer,3,73218
29,Male,Bachelor's Degree,Developer,3,80000
23,Female,Bachelor's Degree,Engineer,1,50000
31,Male,Bachelor's Degree,Sales,9,140000
37,Male,Master's Degree,Engineer,9,150000
31,Female,High School,Financial,4,60000
58,Male,PhD,Engineer,17,200000
25,Male,Bachelor's Degree,Product,1,60000
27,Male,Bachelor's Degree,Engineer,3,85000
30,Male,Master's Degree,Financial,7,120000
37,Male,Bachelor's Degree,Analyst,11,160000
35,Female,Bachelor's Degree,Developer,10,114776
25,Female,High School,Sales,1,35000
23,Female,Bachelor's Degree,Engineer,1,50000
34,Male,Master's Degree,Developer,8,140000
44,Female,Master's Degree,HR,15,152000
44,Male,Master's Degree,Engineer,11,170000
29,Female,Master's Degree,Scientist,6,180000
29,Male,Bachelor's Degree, Analyst,4,75000
40,Female,Bachelor's Degree,Financial,15,210000
48,Female,Master's Degree,Engineer,23,185038
30,Female,Bachelor's Degree,Engineer,5,90000
23,Male,PhD,Engineer,0,52779
26,Male,Master's Degree,Engineer,3,91397
39,Male,Master's Degree,HR,10,105000
43,Female,PhD,Engineer,19,156486
32,Male,Bachelor's Degree,Developer,4,95000
27,Male,Bachelor's Degree,Engineer,3,85000
39,Female,Bachelor's Degree,Financial,16,210000
33,Female,Master's Degree,Product,11,195000
45,Female,Master's Degree,HR,18,160000
48,Male,PhD,Scientist,18,210000
33,Female,Bachelor's Degree,Engineer,6,115000
29,Male,Bachelor's Degree, Analyst,4,70000
39,Female,Master's Degree,Engineer,12,160000
48,Male,PhD,Scientist,18,210000
29,Female,Master's Degree,Scientist,6,150000
33,Female,Master's Degree,Product,11,198000
44,Female,PhD,Scientist,16,160000
24,Male,Bachelor's Degree,Developer,2,64182
49,Male,Master's Degree,Engineer,23,182392
25,Female,High School,Sales,1,35000
42,Male,Bachelor's Degree,Developer,16,137489
30,Female,High School,Sales,1,26000
21,Female,High School,Sales,0,25000
33,Female,Bachelor's Degree,Engineer,8,124071
28,Female,Bachelor's Degree,Developer,2,65000
43,Male,PhD,Scientist,16,162000
25,Female,Master's Degree,Engineer,2,60000
26,Male,Bachelor's Degree,Developer,2,60000
25,Male,Bachelor's Degree,Product,1,60000
49,Female,PhD,Engineer,22,178684
45,Male,PhD,Scientist,18,180000
43,Male,Bachelor's Degree,Engineer,20,142421
27,Male,Bachelor's Degree, Analyst,2,50000
26,Male,Master's Degree,Engineer,4,90944
26,Female,Bachelor's Degree,Developer,2,45000
29,Male,Bachelor's Degree,Engineer,4,70000
50,Male,PhD,Engineer,17,195000
30,Female,Master's Degree,Engineer,5,102465
33,Female,Bachelor's Degree,HR,8,95000
28,Female,Bachelor's Degree,HR,3,50000
27,Male,Bachelor's Degree,Engineer,3,80000
33,Female,Bachelor's Degree,Engineer,6,115000
37,Female,Bachelor's Degree,Financial,10,120000
31,Female,Bachelor's Degree,Engineer,6,104378
36,Female,PhD,Scientist,13,185000
29,Male,Bachelor's Degree, Analyst,4,75000
44,Male,PhD,Scientist,18,182000
39,Male,Bachelor's Degree,Sales,10,100000
50,Male,PhD,Engineer,18,195000
25,Male,Bachelor's Degree,Product,1,60000
40,Female,Master's Degree,HR,11,120000
27,Female,Master's Degree,HR,3,50000
34,Male,Bachelor's Degree,Developer,4,65000
25,Other,High School,Engineer,2,69032
27,Male,Bachelor's Degree,Engineer,4,140000
54,Male,Bachelor's Degree,Engineer,28,192292
28,Male,Bachelor's Degree,Engineer,4,75000
50,Female,PhD,Engineer,16,190000
25,Male,Bachelor's Degree,Product,1,55000
36,Male,Master's Degree,Engineer,13,146508
27,Female,Bachelor's Degree,Developer,2,36000
34,Male,Master's Degree,Scientist,9,140000
23,Female,Bachelor's Degree,HR,1,32000
27,Male,Bachelor's Degree,Developer,3,80000
42,Male,Master's Degree,Engineer,18,180000
28,Male,Bachelor's Degree,Developer,3,60000
36,Female,PhD,Scientist,13,185000
40,Female,Bachelor's Degree,Financial,16,215000
23,Female,Bachelor's Degree,Engineer,1,50000
46,Male,PhD,Engineer,16,185000
48,Male,PhD,Engineer,16,190000
44,Female,PhD,HR,13,135000
34,Male,Master's Degree,HR,10,105000
24,Male,Bachelor's Degree,Developer,1,55000
43,Female,PhD,HR,14,140000
52,Female,Master's Degree,Engineer,28,186963
35,Male,Bachelor's Degree,Developer,8,140000
38,Male,Master's Degree,Engineer,15,148437
46,Male,PhD,Engineer,14,180000
34,Female,Bachelor's Degree,HR,6,75000
47,Male,PhD,Scientist,19,190000
33,Male,PhD,Scientist,8,190000
33,Male,Master's Degree,Scientist,8,120000
28,Male,Master's Degree,Product,3,130000
49,Female,PhD,Engineer,17,195000
28,Female,High School,Sales,1,30000
55,Male,Bachelor's Degree,Engineer,28,193964
38,Male,Master's Degree,HR,11,110000
25,Male,High School,Sales,2,30000
36,Female,PhD,Scientist,12,170000
26,Male,Bachelor's Degree,Analyst,3,130000
42,Male,Master's Degree,Product,14,180000
40,Female,Bachelor's Degree,Financial,16,215000
39,Male,Master's Degree,HR,10,105000
27,Male,Bachelor's Degree,Developer,3,60000
30,Female,High School,Sales,1,25000
46,Female,Bachelor's Degree,Developer,18,155795
31,Female,PhD,Scientist,8,140000
28,Male,Bachelor's Degree,Engineer,5,84407
55,Female,PhD,Engineer,29,190543
48,Male,PhD,Scientist,18,210000
26,Male,Bachelor's Degree,Analyst,3,110000
27,Male,Bachelor's Degree,Engineer,4,140000
34,Male,Master's Degree,Developer,6,125000
30,Male,Master's Degree,Financial,7,120000
44,Male,Master's Degree,Engineer,11,170000
25,Male,Bachelor's Degree,Product,1,60000
29,Male,Master's Degree,HR,4,70000
31,Male,Bachelor's Degree,Developer,7,103282
26,Male,Bachelor's Degree,Analyst,3,130000
30,Female,Bachelor's Degree,Engineer,5,90000
27,Female,Bachelor's Degree,Analyst,5,125000
45,Male,Master's Degree,Engineer,21,180367
30,Male,Bachelor's Degree,Analyst,5,160000
33,Female,Bachelor's Degree,Developer,5,105000
49,Male,PhD,Engineer,17,195000
31,Male,Bachelor's Degree,Engineer,6,115000
25,Male,Bachelor's Degree,Developer,1,60000
25,Female,Bachelor's Degree, Analyst,0,40000
31,Male,Bachelor's Degree,Developer,8,100052
39,Female,Bachelor's Degree,Financial,16,200000
29,Male,Bachelor's Degree,Engineer,4,71000
30,Female,PhD,Scientist,7,185000
23,Male,Bachelor's Degree,Sales,1,35000
50,Male,PhD,Engineer,19,200000
43,Male,PhD,Engineer,13,185000
50,Male,PhD,Scientist,23,225000
27,Female,Master's Degree,Developer,2,70000
27,Male,Bachelor's Degree,Engineer,3,80000
32,Male,Bachelor's Degree,Engineer,8,190000
33,Male,PhD,Sales,10,155000
51,Male,PhD,Scientist,24,240000
34,Male,Master's Degree,Scientist,9,140000
29,Female,Bachelor's Degree,Engineer,4,140000
44,Male,Master's Degree,Engineer,11,170000
36,Female,PhD,Scientist,12,170000
35,Male,PhD,Scientist,10,130000
31,Male,High School,HR,2,35000
52,Male,Bachelor's Degree,Developer,25,168287
32,Male,Bachelor's Degree,Product,7,120000
24,Female,Bachelor's Degree,Developer,1,40000
29,Male,Bachelor's Degree,Developer,4,80000
33,Female,High School,Sales,4,55000
46,Male,Master's Degree,Engineer,20,174938
41,Male,Master's Degree,Engineer,15,143705
29,Male,Bachelor's Degree,Developer,4,95000
31,Male,Master's Degree,Engineer,7,135000
43,Male,PhD,Scientist,16,160000
35,Female,Master's Degree,Analyst,9,120000
27,Male,Bachelor's Degree,Engineer,5,150000
31,Female,Bachelor's Degree,Engineer,7,108267
41,Male,PhD,Scientist,15,157000
38,Female,Bachelor's Degree,Financial,10,100000
27,Female,Bachelor's Degree,Product,4,150000
43,Female,Master's Degree,HR,14,146000
26,Male,High School,Sales,1,26000
50,Male,PhD,Engineer,18,195000
26,Male,High School,Sales,2,40000
34,Male,Master's Degree,Scientist,9,140000
34,Male,Master's Degree,Developer,9,150000
24,Male,Master's Degree,Developer,0,55538
27,Female,Bachelor's Degree,Engineer,2,48000
23,Female,Bachelor's Degree,Developer,1,40000
32,Female,Master's Degree,Engineer,7,100000
38,Male,Bachelor's Degree,Developer,12,132442
30,Female,Bachelor's Degree,Engineer,5,90000
29,Female,Master's Degree,Engineer,4,104702
31,Male,High School,HR,2,35000
35,Male,Bachelor's Degree,Analyst,8,85000
41,Female,Master's Degree,HR,13,140000
26,Male,Bachelor's Degree, Analyst,2,50000
26,Female,Master's Degree,HR,3,50000
36,Female,PhD,Scientist,12,160000
32,Female,Master's Degree,Engineer,7,100000
31,Male,Bachelor's Degree,Analyst,9,195000
26,Female,Bachelor's Degree,Engineer,1,45000
32,Male,High School,Sales,3,50000
36,Male,Master's Degree,Developer,8,106492
25,Male,Bachelor's Degree,Product,1,60000
39,Female,Bachelor's Degree,Financial,16,200000
28,Female,Bachelor's Degree,Engineer,5,150000
37,Male,Bachelor's Degree,Analyst,11,160000
36,Male,Bachelor's Degree,Sales,11,160000
27,Male,Bachelor's Degree,Engineer,4,140000
39,Female,Master's Degree,Engineer,12,160000
26,Female,Master's Degree,HR,2,55000
27,Female,Master's Degree,HR,2,42000
32,Female,Master's Degree,Engineer,6,115000
26,Male,Bachelor's Degree,Developer,2,60000
23,Male,Bachelor's Degree,Analyst,1,90000
28,Female,Bachelor's Degree,Developer,3,80000
36,Female,PhD,Scientist,13,185000
29,Female,Master's Degree,Scientist,6,150000
32,Female,PhD,Scientist,9,145000
32,Male,Bachelor's Degree,Engineer,7,106218
54,Female,PhD,Engineer,31,191818
54,Male,PhD,Engineer,18,195000
27,Female,Bachelor's Degree,Analyst,2,110000
31,Male,Bachelor's Degree,Engineer,5,80000
26,Male,Bachelor's Degree,Analyst,3,130000
26,Male,Bachelor's Degree,Engineer,1,52000
32,Male,Bachelor's Degree,Product,7,120000
23,Female,Bachelor's Degree,Engineer,1,50000
25,Female,Bachelor's Degree,Analyst,2,90000
55,Female,PhD,Engineer,30,183138
28,Female,Bachelor's Degree,Developer,3,80000
43,Male,Master's Degree,Engineer,19,185000
54,Male,PhD,Engineer,28,188484
27,Male,Bachelor's Degree,Developer,3,80000
31,Male,Bachelor's Degree,Sales,4,80000
28,Female,Master's Degree,Scientist,6,155000
33,Female,Master's Degree,Engineer,9,135596
42,Male,Master's Degree,Engineer,19,177347
40,Female,Master's Degree,HR,12,130000
50,Female,Master's Degree,Engineer,24,192756
40,Male,Master's Degree,Engineer,16,149748
36,Male,Bachelor's Degree,Sales,11,160000
24,Female,Bachelor's Degree,Developer,1,51265
34,Male,Bachelor's Degree,Developer,10,126520
31,Male,Bachelor's Degree,Analyst,9,190000
25,Female,High School,Sales,1,35000
38,Male,Master's Degree,Engineer,15,171652
29,Female,Bachelor's Degree,Developer,4,90000
30,Female,Bachelor's Degree,Engineer,5,90000
26,Male,High School,Sales,2,30000
25,Male,Bachelor's Degree,Engineer,1,55000
25,Male,Bachelor's Degree,Product,1,60000
39,Female,Bachelor's Degree,Financial,16,200000
60,Female,PhD,Engineer,34,188651
29,Female,Bachelor's Degree,Developer,4,90000
28,Male,Bachelor's Degree,Analyst,3,52000
32,Male,Bachelor's Degree,Engineer,8,190000
35,Female,Bachelor's Degree,Financial,8,90000
30,Male,Bachelor's Degree,Product,8,185000
23,Other,High School,Developer,2,62852
27,Male,Bachelor's Degree,Developer,3,80000
25,Female,Bachelor's Degree,Analyst,2,110000
30,Male,Master's Degree,Engineer,5,105000
31,Male,Bachelor's Degree,Engineer,6,115000
30,Female,Bachelor's Degree,Financial,4,55000
25,Male,Bachelor's Degree,Developer,1,55000
25,Female,Master's Degree,Engineer,2,60000
27,Male,Bachelor's Degree,Engineer,4,140000
29,Female,Master's Degree,Analyst,6,150000
32,Male,Bachelor's Degree,Product,7,120000
44,Male,PhD,Scientist,16,160000
37,Male,Bachelor's Degree,Sales,7,90000
25,Female,Bachelor's Degree,Analyst,2,110000
23,Female,Bachelor's Degree,Engineer,0,52831
24,Male,Bachelor's Degree,Analyst,2,100000
30,Female,High School,Sales,1,25000
25,Male,Master's Degree,Engineer,2,60000
41,Male,Bachelor's Degree,Financial,12,120000
33,Male,Master's Degree,Developer,6,80000
29,Female,Bachelor's Degree,Analyst,6,120000
42,Male,PhD,HR,14,130000
29,Female,PhD,Engineer,5,98568
32,Male,Master's Degree,Product,7,110000
32,Male,High School,Sales,3,50000
25,Male,Bachelor's Degree,Product,1,60000
35,Female,Master's Degree,Engineer,10,151901
27,Male,Bachelor's Degree,Developer,2,65000
33,Female,Bachelor's Degree,HR,8,95000
31,Female,Master's Degree,Financial,8,120000
41,Female,PhD,Scientist,16,200000
31,Male,Master's Degree,Engineer,6,125000
46,Male,PhD,Engineer,14,180000
50,Male,PhD,Engineer,18,195000
25,Female,Bachelor's Degree,Developer,1,55000
29,Female,Bachelor's Degree,Analyst,6,120000
31,Male,Bachelor's Degree,Analyst,9,195000
32,Male,Bachelor's Degree,Engineer,7,106218
39,Female,Master's Degree,Engineer,12,160000
54,Male,Bachelor's Degree,Engineer,25,179756
43,Female,Master's Degree,HR,14,146000
39,Female,Master's Degree,Engineer,12,160000
25,Female,Bachelor's Degree,Developer,1,35000
31,Female,High School,HR,3,38000
48,Male,PhD,Engineer,16,190000
29,Female,Bachelor's Degree,Engineer,4,140000
36,Female,PhD,Scientist,12,160000
26,Female,Bachelor's Degree,Engineer,1,45000
29,Male,Bachelor's Degree,Developer,3,80000
26,Male,Bachelor's Degree,Analyst,3,120000
27,Male,Bachelor's Degree,Developer,3,80000
28,Female,Bachelor's Degree, Analyst,3,60000
33,Female,Master's Degree,Engineer,8,105000
33,Female,Master's Degree,Product,11,198000
28,Female,High School,Sales,1,30000
44,Male,PhD,Scientist,17,168000
30,Female,Bachelor's Degree,Engineer,5,90000
27,Male,Bachelor's Degree,Product,2,55000
31,Female,PhD,Scientist,8,140000
47,Male,PhD,Scientist,22,160000
27,Male,Bachelor's Degree,Developer,3,85000
34,Female,Bachelor's Degree,HR,9,99000
53,Male,PhD,Engineer,25,181714
29,Female,High School,Sales,1,30000
44,Male,PhD,Scientist,17,168000
32,Male,Bachelor's Degree,Product,7,120000
25,Female,Bachelor's Degree,Analyst,2,110000
47,Male,PhD,Engineer,14,175000
23,Male,Bachelor's Degree,Engineer,1,60000
24,Male,Bachelor's Degree,Sales,1,35000
30,Female,Bachelor's Degree,Product,5,160000
35,Male,Bachelor's Degree,Analyst,7,85000
30,Female,PhD,Scientist,7,185000
26,Male,Bachelor's Degree,Engineer,1,52000
27,Male,Bachelor's Degree,Developer,3,80000
32,Male,Bachelor's Degree,Engineer,8,190000
24,Female,High School,Engineer,1,52731
34,Male,Master's Degree,Analyst,8,100000
26,Female,Bachelor's Degree,Developer,2,45000
35,Male,Bachelor's Degree,Developer,10,123386
29,Male,Bachelor's Degree,Developer,5,105000
33,Male,Bachelor's Degree,Developer,6,65000
30,Male,Master's Degree,Financial,7,120000
47,Male,PhD,Engineer,21,174985
33,Female,Master's Degree,Product,11,198000
28,Female,Master's Degree,HR,2,45000
46,Male,PhD,Engineer,16,185000
27,Male,Bachelor's Degree,Engineer,1,55000
31,Male,PhD,HR,7,90000
39,Female,PhD,Scientist,13,145000
24,Female,Bachelor's Degree,Developer,2,55000
36,Male,Bachelor's Degree,Developer,12,137878
30,Male,PhD,Scientist,7,185000
33,Male,PhD,Scientist,10,150000
33,Female,Master's Degree,Product,11,198000
38,Male,Master's Degree,HR,8,95000
30,Male,Master's Degree,Engineer,5,105000
24,Female,Bachelor's Degree,Developer,1,60000
30,Female,Master's Degree,Developer,6,130000
43,Female,Master's Degree,Sales,14,140000
30,Female,Bachelor's Degree,Analyst,5,145000
26,Male,High School,Sales,2,31000
23,Female,Bachelor's Degree,Engineer,1,50000
26,Male,Master's Degree,Engineer,4,102859
27,Male,Bachelor's Degree,Analyst,2,50000
32,Male,Bachelor's Degree,Product,7,170000
29,Male,Bachelor's Degree,Developer,4,80000
39,Female,Master's Degree,Engineer,12,160000
31,Male,Bachelor's Degree,Developer,8,100679
51,Male,PhD,Scientist,24,240000
31,Female,PhD,Scientist,8,140000
31,Female,High School,Sales,1,25000
29,Female,Master's Degree,Developer,4,65000
46,Female,PhD,Engineer,21,174821
29,Female,Bachelor's Degree,Financial,4,55000
30,Female,High School,Sales,1,25000
35,Female,Master's Degree,Engineer,11,151078
39,Female,PhD,Scientist,13,145000
25,Female,Master's Degree,Analyst,1,100000
31,Male,High School,Sales,3,50000
31,Female,Bachelor's Degree,Engineer,6,155000
34,Male,Master's Degree,Scientist,9,140000
29,Male,Bachelor's Degree, Analyst,4,75000
30,Male,High School,HR,1,32000
33,Male,PhD,Sales,10,155000
43,Female,PhD,Engineer,14,190000
32,Female,Master's Degree,HR,6,80000
27,Male,Bachelor's Degree,Engineer,4,160000
28,Male,High School,Sales,2,35000
38,Male,Bachelor's Degree,Developer,11,136062
31,Female,Bachelor's Degree,Sales,3,40000
28,Male,Bachelor's Degree,Engineer,3,125000
41,Female,PhD,Scientist,16,200000
33,Female,Bachelor's Degree,Engineer,7,130000
31,Male,Bachelor's Degree,Engineer,9,180000
31,Male,Bachelor's Degree,Developer,6,95000
40,Female,Bachelor's Degree,Financial,16,215000
42,Female,Master's Degree,HR,12,120000
34,Male,Master's Degree,Analyst,8,100000
26,Male,Bachelor's Degree,Analyst,3,120000
32,Male,Bachelor's Degree,Sales,3,45000
25,Female,Master's Degree,Engineer,2,60000
24,Male,Bachelor's Degree,Analyst,2,95000
25,Female,High School,Sales,1,35000
29,Male,Bachelor's Degree,Engineer,4,140000
34,Male,Master's Degree,Engineer,9,105000
29,Male,Bachelor's Degree,Sales,5,70000
27,Female,Bachelor's Degree,Engineer,3,70000
26,Female,Bachelor's Degree,Developer,1,35000
31,Male,Bachelor's Degree,Analyst,9,195000
29,Male,Bachelor's Degree,Developer,4,80000
24,Male,Bachelor's Degree,Developer,1,55000
43,Male,PhD,Scientist,16,160000
27,Male,Bachelor's Degree,Analyst,2,50000
34,Male,Bachelor's Degree,Developer,3,50000
54,Other,High School,Engineer,29,158966
29,Male,Bachelor's Degree,Engineer,7,180000
33,Male,Bachelor's Degree,Developer,6,110000
29,Female,High School,Sales,1,30000
29,Female,Bachelor's Degree,Financial,4,55000
52,Male,PhD,Engineer,27,190596
35,Female,Master's Degree,Analyst,9,120000
27,Male,High School,Sales,2,35000
28,Male,Bachelor's Degree,Engineer,4,75000
46,Male,PhD,Scientist,18,180000
28,Female,High School,Sales,1,30000
43,Male,PhD,Engineer,13,185000
27,Male,Bachelor's Degree, Analyst,2,50000
60,Female,PhD,Engineer,33,179180
27,Female,Master's Degree,HR,5,80000
45,Female,Master's Degree,Engineer,23,174336
31,Male,Bachelor's Degree,Analyst,9,195000
46,Female,PhD,Engineer,23,168304
26,Male,Bachelor's Degree,Product,2,55000
29,Male,Bachelor's Degree,Product,3,60000
24,Male,High School,Sales,1,25000
34,Male,Master's Degree,Developer,8,140000
41,Male,Master's Degree,Engineer,19,185000
36,Female,Master's Degree,Developer,7,85000
45,Male,PhD,Engineer,14,185000
44,Male,PhD,Scientist,16,160000
39,Female,Bachelor's Degree,Financial,15,200000
26,Male,Bachelor's Degree,Developer,2,60000
27,Female,High School,HR,1,32000
38,Male,Bachelor's Degree,Developer,12,131960
35,Female,Master's Degree,HR,8,92000
31,Male,Bachelor's Degree,Sales,9,140000
27,Male,Bachelor's Degree,Engineer,3,80000
27,Male,Bachelor's Degree,Product,2,55000
34,Male,Master's Degree,Developer,9,150000
26,Female,Bachelor's Degree,Developer,1,35000
45,Male,PhD,Engineer,16,185000
38,Male,Bachelor's Degree,Developer,14,136449
28,Female,Bachelor's Degree, Analyst,3,60000
24,Male,Bachelor's Degree,Sales,1,35000
46,Male,PhD,Scientist,18,180000
27,Female,Bachelor's Degree,Engineer,3,70000
47,Male,PhD,Engineer,16,190000
34,Male,Master's Degree,Scientist,9,140000
31,Female,PhD,Scientist,8,140000
34,Male,Bachelor's Degree,Product,9,185000
29,Male,Bachelor's Degree,Engineer,4,71000
28,Female,Bachelor's Degree,Engineer,5,150000
30,Female,Master's Degree,Engineer,6,110707
35,Female,Bachelor's Degree, Analyst,8,85000
25,Male,Bachelor's Degree,Product,1,60000
43,Female,Master's Degree,Sales,14,140000
30,Female,Bachelor's Degree,Engineer,8,180000
28,Female,Bachelor's Degree, Analyst,3,60000
32,Male,Master's Degree,Product,7,110000
49,Male,PhD,Engineer,17,195000
44,Female,PhD,Engineer,11,165000
27,Female,Bachelor's Degree,Engineer,3,70000
27,Male,Bachelor's Degree, Analyst,2,50000
